filename,width,height,class,x1,y1,x2,y2
4245.jpg,740,547,43,0,0,740,547
4242.jpg,576,450,43,24,0,600,450
4271.jpg,272,192,43,14,16,286,208
4212.jpg,288,284,43,162,3,450,287
4248.jpg,779,443,43,0,77,779,520
4252.jpg,290,190,43,0,0,290,190
4262.jpg,323,240,43,20,26,343,266
4265.jpg,300,300,43,0,0,300,300
4241.jpg,298,201,43,0,19,298,220
4232.jpg,340,263,43,0,45,340,308
4273.jpg,180,180,43,0,0,180,180
4204.jpg,238,200,43,0,40,238,240
4196.jpg,245,192,43,12,2,257,194
4254.jpg,600,518,43,0,43,600,561
4207.jpg,250,133,43,0,18,250,151
4228.jpg,187,105,43,31,45,218,150
16733.jpg,630,418,43,4,3,634,421
4201.jpg,244,226,43,30,8,274,234
4292.jpg,240,320,43,0,0,240,320
4222.jpg,321,283,43,0,0,321,283
4216.jpg,220,150,43,0,0,220,150
4208.jpg,250,180,43,0,30,250,210
4246.jpg,500,375,43,0,0,500,375
4199.jpg,331,238,43,58,22,389,260
15749.jpg,271,264,43,76,98,347,362
4215.jpg,640,480,43,0,0,640,480
4278.jpg,194,118,43,6,0,200,118
4202.jpg,505,338,43,0,0,505,338
4281.jpg,350,205,43,0,58,350,263
4217.jpg,195,131,43,4,3,199,134
4213.jpg,250,121,43,0,30,250,151
4277.jpg,600,450,43,0,0,600,450
4243.jpg,450,300,43,0,0,450,300
4238.jpg,215,165,43,3,35,218,200
16753.jpg,475,354,43,1,1,476,355
4261.jpg,271,208,43,42,14,313,222
4218.jpg,180,117,43,0,63,180,180
4205.jpg,220,129,43,0,0,220,129
4223.jpg,208,182,43,6,36,214,218
4210.jpg,208,136,43,12,0,220,136
4230.jpg,188,106,43,27,40,215,146
4237.jpg,620,424,43,0,0,620,424
4244.jpg,389,260,43,0,0,389,260
4251.jpg,282,193,43,70,71,352,264
4226.jpg,353,240,43,3,6,356,246
4274.jpg,162,114,43,39,20,201,134
15410.jpg,202,195,43,266,213,468,408
4233.jpg,600,400,43,0,0,600,400
4286.jpg,384,234,43,0,16,384,250
4255.jpg,318,241,43,22,7,340,248
4203.jpg,253,204,43,3,34,256,238
4284.jpg,320,240,43,0,0,320,240
4291.jpg,310,164,43,0,30,310,194
4270.jpg,456,342,43,0,0,456,342
16360.jpg,537,446,43,48,1,585,447
4257.jpg,480,306,43,0,0,480,306
4268.jpg,234,128,43,8,51,242,179
13759.jpg,388,308,43,4,73,392,381
4247.jpg,400,300,43,0,0,400,300
4221.jpg,160,110,43,16,36,176,146
4220.jpg,640,396,43,0,84,640,480
4287.jpg,640,424,43,0,56,640,480
4225.jpg,600,600,43,0,0,600,600
4194.jpg,250,162,43,0,61,250,223
4229.jpg,205,120,43,20,25,225,145
4249.jpg,225,156,43,0,0,225,156
4193.jpg,256,192,43,0,0,256,192
4200.jpg,176,125,43,6,6,182,131
4240.jpg,300,213,43,0,42,300,255
4263.jpg,320,240,43,0,0,320,240
4289.jpg,192,108,43,19,5,211,113
4260.jpg,280,280,43,0,0,280,280
4214.jpg,211,169,43,10,57,221,226
16305.jpg,444,283,43,98,102,542,385
4209.jpg,230,224,43,0,0,230,224
4195.jpg,320,170,43,0,38,320,208
4197.jpg,240,147,43,0,18,240,165
4256.jpg,285,225,43,0,0,285,225
16701.jpg,380,306,43,10,46,390,352
4219.jpg,620,383,43,0,41,620,424
4288.jpg,300,223,43,0,0,300,223
4267.jpg,230,196,43,0,5,230,201
4250.jpg,340,251,43,6,5,346,256
4285.jpg,360,223,43,0,20,360,243
4317.jpg,403,369,44,149,25,552,394
4319.jpg,245,144,44,8,52,253,196
4348.jpg,215,134,44,96,162,311,296
4323.jpg,70,44,44,120,88,190,132
16780.jpg,270,134,44,63,89,333,223
4313.jpg,64,41,44,49,90,113,131
4351.jpg,252,148,44,14,49,266,197
4391.jpg,168,83,44,111,165,279,248
4354.jpg,133,115,44,161,177,294,292
4310.jpg,146,101,44,29,40,175,141
4293.jpg,469,172,44,13,203,482,375
4329.jpg,406,121,44,30,28,436,149
4370.jpg,627,339,44,1,90,628,429
4359.jpg,310,174,44,57,99,367,273
4315.jpg,280,192,44,0,0,280,192
4388.jpg,370,400,44,252,124,622,524
14595.jpg,75,70,44,87,165,162,235
4296.jpg,192,206,44,0,32,192,238
4363.jpg,712,335,44,66,116,778,451
4379.jpg,342,225,44,118,92,460,317
4300.jpg,102,68,44,80,14,182,82
4375.jpg,171,87,44,72,198,243,285
4318.jpg,382,309,44,157,45,539,354
4389.jpg,315,190,44,50,58,365,248
4332.jpg,212,175,44,34,165,246,340
4360.jpg,573,401,44,0,92,573,493
4365.jpg,292,193,44,0,30,292,223
4307.jpg,253,134,44,0,142,253,276
4386.jpg,233,141,44,242,180,475,321
4364.jpg,306,347,44,344,253,650,600
4392.jpg,198,160,44,132,57,330,217
4305.jpg,61,32,44,107,25,168,57
4326.jpg,142,170,44,0,70,142,240
4384.jpg,262,162,44,0,104,262,266
4303.jpg,290,88,44,116,129,406,217
4336.jpg,280,186,44,0,0,280,186
4366.jpg,293,114,44,7,93,300,207
4322.jpg,600,481,44,0,199,600,680
4298.jpg,172,116,44,68,138,240,254
4304.jpg,136,108,44,0,23,136,131
4335.jpg,239,115,44,257,95,496,210
4324.jpg,44,72,44,162,66,206,138
4325.jpg,258,138,44,2,0,260,138
4320.jpg,237,64,44,150,131,387,195
14003.jpg,165,129,44,425,243,590,372
4346.jpg,320,214,44,0,128,320,342
4344.jpg,214,133,44,128,215,342,348
4368.jpg,243,142,44,0,135,243,277
4311.jpg,180,154,44,0,48,180,202
4341.jpg,338,450,44,0,0,338,450
4347.jpg,498,284,44,0,56,498,340
4357.jpg,252,107,44,188,121,440,228
4297.jpg,267,186,44,53,130,320,316
4350.jpg,475,323,44,25,52,500,375
4374.jpg,353,332,44,350,185,703,517
4302.jpg,138,122,44,78,24,216,146
4321.jpg,204,101,44,11,31,215,132
4343.jpg,316,239,44,72,82,388,321
4340.jpg,430,283,44,106,70,536,353
4385.jpg,720,478,44,75,66,795,544
4373.jpg,254,100,44,9,16,263,116
4380.jpg,287,131,44,102,60,389,191
4371.jpg,790,304,44,10,42,800,346
4299.jpg,319,119,44,50,43,369,162
4295.jpg,108,50,44,124,86,232,136
4355.jpg,280,321,44,0,0,280,321
4387.jpg,278,155,44,110,53,388,208
4312.jpg,141,69,44,24,14,165,83
13745.jpg,266,185,44,76,187,342,372
4328.jpg,280,150,44,0,21,280,171
4333.jpg,640,412,44,0,0,640,412
4376.jpg,481,167,44,10,198,491,365
4316.jpg,120,72,44,142,21,262,93
4352.jpg,226,187,44,0,0,226,187
4345.jpg,363,158,44,0,210,363,368
15354.jpg,112,224,44,400,442,512,666
4294.jpg,58,64,44,164,64,222,128
4306.jpg,308,168,44,31,54,339,222
4358.jpg,224,142,44,128,83,352,225
4331.jpg,120,74,44,240,75,360,149
4353.jpg,209,164,44,173,145,382,309
4349.jpg,230,208,44,50,78,280,286
4308.jpg,22,33,44,108,19,130,52
4485.jpg,261,160,45,38,70,299,230
4475.jpg,256,230,45,234,102,490,332
4431.jpg,640,480,45,0,0,640,480
4483.jpg,338,141,45,8,170,346,311
4430.jpg,174,118,45,240,31,414,149
15389.jpg,138,213,45,502,71,640,284
4460.jpg,182,109,45,179,18,361,127
12084.jpg,410,315,45,148,33,558,348
4438.jpg,347,225,45,53,0,400,225
4414.jpg,399,233,45,61,56,460,289
4434.jpg,324,317,45,6,19,330,336
4488.jpg,192,201,45,69,6,261,207
11182.jpg,386,195,45,25,48,411,243
13379.jpg,206,140,45,0,45,206,185
13246.jpg,320,108,45,152,364,472,472
4453.jpg,286,265,45,74,5,360,270
4409.jpg,432,223,45,35,112,467,335
4471.jpg,259,119,45,62,87,321,206
9351.jpg,381,198,45,21,48,402,246
12081.jpg,342,300,45,226,73,568,373
12062.jpg,377,229,45,268,206,645,435
4437.jpg,283,90,45,63,74,346,164
4444.jpg,255,194,45,108,117,363,311
4408.jpg,280,252,45,120,90,400,342
4467.jpg,351,212,45,45,31,396,243
15154.jpg,296,238,45,202,96,498,334
4418.jpg,328,230,45,172,15,500,245
11337.jpg,97,135,45,255,135,352,270
4413.jpg,222,147,45,18,96,240,243
4403.jpg,307,280,45,88,41,395,321
4429.jpg,300,98,45,20,90,320,188
4410.jpg,271,255,45,77,80,348,335
14736.jpg,182,249,45,158,228,340,477
4477.jpg,482,315,45,18,40,500,355
4400.jpg,279,237,45,197,18,476,255
4406.jpg,303,155,45,55,166,358,321
4456.jpg,418,220,45,57,6,475,226
4404.jpg,285,297,45,10,38,295,335
4465.jpg,318,254,45,70,32,388,286
4450.jpg,800,463,45,0,81,800,544
11500.jpg,96,120,45,48,36,144,156
4464.jpg,458,465,45,0,118,458,583
11184.jpg,123,129,45,180,60,303,189
4398.jpg,325,375,45,0,110,325,485
4449.jpg,217,94,45,208,225,425,319
4407.jpg,336,356,45,97,0,433,356
4426.jpg,600,450,45,0,0,600,450
4445.jpg,462,226,45,30,78,492,304
4455.jpg,219,105,45,261,46,480,151
15301.jpg,152,228,45,120,88,272,316
4405.jpg,401,203,45,25,120,426,323
4476.jpg,618,222,45,20,130,638,352
4425.jpg,800,502,45,0,30,800,532
4424.jpg,321,170,45,79,129,400,299
4402.jpg,357,355,45,60,10,417,365
4433.jpg,164,166,45,202,48,366,214
14822.jpg,372,270,45,266,178,638,448
4443.jpg,540,286,45,0,76,540,362
4432.jpg,326,243,45,10,40,336,283
4480.jpg,496,375,45,0,0,496,375
4489.jpg,410,304,45,0,3,410,307
4469.jpg,160,60,45,56,42,216,102
4436.jpg,567,418,45,0,7,567,425
4459.jpg,267,123,45,0,177,267,300
4401.jpg,296,98,45,65,188,361,286
4487.jpg,212,104,45,7,24,219,128
4416.jpg,213,194,45,10,256,223,450
4439.jpg,482,220,45,0,156,482,376
4435.jpg,394,241,45,0,25,394,266
4451.jpg,438,224,45,202,212,640,436
4417.jpg,246,181,45,54,45,300,226
4461.jpg,188,189,45,262,122,450,311
4473.jpg,284,178,45,56,39,340,217
4482.jpg,305,192,45,34,38,339,230
4458.jpg,435,143,45,0,80,435,223
4442.jpg,240,200,45,0,118,240,318
14789.jpg,300,214,45,156,156,456,370
4440.jpg,266,86,45,54,106,320,192
9355.jpg,369,344,45,57,10,426,354
4486.jpg,336,278,45,116,81,452,359
4397.jpg,450,313,45,0,0,450,313
4484.jpg,218,308,45,19,0,237,308
4421.jpg,165,343,45,267,0,432,343
4396.jpg,208,203,45,304,151,512,354
4420.jpg,494,231,45,6,102,500,333
4411.jpg,307,216,45,120,117,427,333
15812.jpg,149,171,45,286,112,435,283
13690.jpg,240,222,45,445,186,685,408
4395.jpg,344,384,45,0,0,344,384
4481.jpg,498,191,45,0,87,498,278
4428.jpg,318,152,45,2,28,320,180
15246.jpg,120,186,45,274,84,394,270
4448.jpg,480,193,45,0,108,480,301
4468.jpg,272,222,45,288,82,560,304
16060.jpg,171,206,45,234,135,405,341
4393.jpg,202,76,45,28,158,230,234
4533.jpg,429,218,46,0,86,429,304
4501.jpg,84,22,46,140,86,224,108
4578.jpg,505,218,46,35,103,540,321
4550.jpg,348,80,46,8,120,356,200
14607.jpg,397,200,46,271,0,668,200
4535.jpg,322,96,46,49,94,371,190
4560.jpg,171,101,46,175,170,346,271
4498.jpg,166,66,46,220,172,386,238
4495.jpg,78,43,46,105,33,183,76
4573.jpg,327,166,46,278,314,605,480
4534.jpg,431,349,46,145,83,576,432
4565.jpg,112,110,46,168,114,280,224
4509.jpg,172,86,46,68,64,240,150
4547.jpg,262,232,46,18,141,280,373
14531.jpg,322,278,46,228,238,550,516
4558.jpg,494,503,46,49,43,543,546
4549.jpg,215,101,46,425,104,640,205
4561.jpg,338,115,46,22,144,360,259
4564.jpg,412,180,46,16,39,428,219
4576.jpg,313,116,46,39,167,352,283
4537.jpg,373,144,46,172,4,545,148
4586.jpg,200,72,46,0,59,200,131
4523.jpg,144,195,46,156,0,300,195
14643.jpg,282,190,46,112,270,394,460
4570.jpg,198,210,46,282,78,480,288
13938.jpg,78,70,46,84,164,162,234
4582.jpg,159,87,46,16,28,175,115
4585.jpg,300,129,46,0,55,300,184
4503.jpg,164,44,46,136,130,300,174
4515.jpg,90,132,46,85,0,175,132
4519.jpg,160,86,46,0,10,160,96
4563.jpg,270,128,46,51,103,321,231
4554.jpg,241,64,46,161,80,402,144
4513.jpg,74,27,46,17,80,91,107
4507.jpg,29,55,46,111,29,140,84
4526.jpg,239,114,46,286,193,525,307
4511.jpg,64,21,46,61,58,125,79
4512.jpg,51,46,46,28,22,79,68
4518.jpg,53,25,46,43,37,96,62
4587.jpg,444,315,46,68,39,512,354
4500.jpg,185,179,46,155,93,340,272
4502.jpg,88,36,46,106,104,194,140
4531.jpg,313,121,46,99,148,412,269
4541.jpg,338,100,46,43,107,381,207
13958.jpg,122,150,46,142,461,264,611
4521.jpg,48,51,46,96,8,144,59
4589.jpg,149,159,46,115,90,264,249
4516.jpg,173,124,46,120,104,293,228
4584.jpg,313,138,46,23,211,336,349
4522.jpg,200,84,46,0,53,200,137
4494.jpg,84,35,46,222,57,306,92
14173.jpg,350,360,46,290,52,640,412
4590.jpg,108,78,46,68,32,176,110
4506.jpg,57,41,46,82,4,139,45
14170.jpg,208,208,46,432,180,640,388
4539.jpg,248,147,46,104,129,352,276
4544.jpg,253,83,46,147,152,400,235
4492.jpg,194,132,46,42,58,236,190
11649.jpg,185,123,46,121,175,306,298
14899.jpg,128,151,46,312,91,440,242
4572.jpg,472,235,46,39,127,511,362
7305.jpg,287,157,46,58,7,345,164
4555.jpg,263,63,46,121,130,384,193
4514.jpg,100,42,46,40,128,140,170
4569.jpg,294,116,46,224,310,518,426
4566.jpg,242,193,46,102,143,344,336
4540.jpg,156,52,46,92,24,248,76
4553.jpg,198,82,46,50,60,248,142
4556.jpg,550,148,46,40,208,590,356
4545.jpg,339,119,46,43,168,382,287
4525.jpg,468,275,46,0,274,468,549
4581.jpg,308,189,46,20,51,328,240
4529.jpg,236,76,46,80,126,316,202
4542.jpg,240,71,46,34,106,274,177
13331.jpg,218,138,46,160,167,378,305
4510.jpg,110,36,46,108,34,218,70
7089.jpg,317,94,46,76,46,393,140
4508.jpg,166,52,46,140,4,306,56
4538.jpg,204,86,46,0,168,204,254
4497.jpg,88,222,46,245,14,333,236
13887.jpg,508,276,46,128,204,636,480
4496.jpg,160,267,46,30,0,190,267
4493.jpg,194,108,46,84,84,278,192
4536.jpg,260,88,46,22,58,282,146
4505.jpg,180,97,46,12,82,192,179
12521.jpg,204,46,46,124,222,328,268
4588.jpg,126,43,46,70,102,196,145
4548.jpg,410,351,46,55,0,465,351
4574.jpg,146,51,46,92,60,238,111
13822.jpg,397,205,46,273,0,670,205
4543.jpg,500,162,46,0,65,500,227
4530.jpg,170,169,46,66,104,236,273
4617.jpg,280,194,47,0,152,280,346
4597.jpg,260,175,47,80,75,340,250
4651.jpg,399,210,47,401,164,800,374
4623.jpg,469,167,47,31,140,500,307
4674.jpg,572,284,47,0,125,572,409
4611.jpg,190,107,47,46,49,236,156
4605.jpg,247,97,47,29,15,276,112
4663.jpg,397,140,47,3,116,400,256
4650.jpg,276,111,47,132,172,408,283
4613.jpg,460,141,47,0,138,460,279
4670.jpg,209,341,47,71,32,280,373
4653.jpg,320,126,47,0,38,320,164
4631.jpg,654,337,47,23,122,677,459
4685.jpg,526,199,47,52,169,578,368
14495.jpg,189,219,47,104,273,293,492
4620.jpg,327,139,47,0,46,327,185
4654.jpg,266,147,47,14,46,280,193
4660.jpg,373,473,47,18,109,391,582
4690.jpg,760,258,47,29,292,789,550
4643.jpg,280,297,47,0,26,280,323
4691.jpg,235,117,47,45,72,280,189
4636.jpg,505,230,47,7,55,512,285
4635.jpg,347,143,47,27,135,374,278
4615.jpg,270,154,47,10,52,280,206
4593.jpg,296,244,47,8,20,304,264
4649.jpg,398,80,47,58,190,456,270
4622.jpg,169,129,47,179,43,348,172
13763.jpg,294,174,47,96,44,390,218
4641.jpg,545,211,47,17,124,562,335
4628.jpg,285,173,47,14,139,299,312
4659.jpg,764,400,47,26,172,790,572
4598.jpg,300,185,47,0,172,300,357
4688.jpg,287,223,47,13,9,300,232
4633.jpg,215,239,47,0,63,215,302
4665.jpg,190,116,47,0,124,190,240
4666.jpg,243,122,47,14,201,257,323
4687.jpg,211,78,47,0,98,211,176
4624.jpg,233,168,47,132,106,365,274
4684.jpg,389,299,47,136,126,525,425
4604.jpg,442,179,47,57,184,499,363
4639.jpg,640,176,47,0,220,640,396
13960.jpg,260,142,47,146,4,406,146
4655.jpg,166,110,47,111,142,277,252
4594.jpg,193,140,47,35,25,228,165
4679.jpg,622,144,47,18,208,640,352
4629.jpg,286,115,47,247,242,533,357
4676.jpg,370,353,47,99,73,469,426
4625.jpg,361,165,47,33,104,394,269
4664.jpg,247,66,47,0,125,247,191
14522.jpg,449,252,47,206,348,655,600
4680.jpg,289,167,47,33,96,322,263
4673.jpg,314,150,47,0,72,314,222
4607.jpg,224,178,47,14,54,238,232
4602.jpg,270,126,47,0,66,270,192
4610.jpg,308,118,47,0,48,308,166
4606.jpg,217,153,47,173,141,390,294
4592.jpg,145,51,47,22,72,167,123
4644.jpg,347,235,47,0,0,347,235
4652.jpg,247,70,47,28,94,275,164
4658.jpg,416,251,47,0,30,416,281
4612.jpg,316,116,47,72,120,388,236
4668.jpg,380,113,47,7,102,387,215
4648.jpg,260,151,47,3,65,263,216
4645.jpg,294,110,47,14,14,308,124
4626.jpg,400,175,47,0,64,400,239
4640.jpg,483,252,47,85,136,568,388
4600.jpg,365,200,47,63,36,428,236
4618.jpg,350,109,47,0,95,350,204
4595.jpg,126,132,47,112,39,238,171
4671.jpg,421,190,47,12,84,433,274
4596.jpg,190,101,47,68,51,258,152
4632.jpg,232,102,47,65,172,297,274
4647.jpg,222,244,47,35,113,257,357
4621.jpg,270,182,47,27,164,297,346
4646.jpg,531,542,47,0,118,531,660
4657.jpg,269,206,47,11,110,280,316
4675.jpg,800,336,47,0,172,800,508
4619.jpg,265,139,47,14,139,279,278
4599.jpg,141,67,47,10,19,151,86
4603.jpg,302,90,47,14,136,316,226
4608.jpg,292,266,47,0,74,292,340
4683.jpg,312,154,47,88,76,400,230
4616.jpg,291,208,47,109,79,400,287
4711.jpg,500,337,48,0,38,500,375
4790.jpg,640,480,48,0,0,640,480
4714.jpg,350,357,48,71,0,421,357
4765.jpg,344,238,48,381,18,725,256
4753.jpg,510,450,48,156,71,666,521
4781.jpg,488,526,48,184,74,672,600
4730.jpg,407,383,48,61,0,468,383
4789.jpg,480,431,48,0,35,480,466
4743.jpg,366,244,48,246,42,612,286
4735.jpg,413,288,48,19,55,432,343
4740.jpg,360,216,48,254,170,614,386
14044.jpg,270,183,48,265,143,535,326
14044.jpg,234,199,48,551,101,785,300
4697.jpg,400,339,48,0,13,400,352
14559.jpg,785,597,48,1,3,786,600
4717.jpg,436,330,48,20,25,456,355
4709.jpg,500,304,48,0,51,500,355
4779.jpg,800,499,48,0,28,800,527
4768.jpg,523,450,48,164,92,687,542
4787.jpg,316,258,48,64,25,380,283
4784.jpg,459,352,48,26,18,485,370
4769.jpg,800,533,48,0,0,800,533
4692.jpg,450,417,48,0,29,450,446
14639.jpg,402,318,48,18,84,420,402
15653.jpg,150,179,48,448,171,598,350
4775.jpg,388,254,48,97,164,485,418
13671.jpg,164,174,48,464,264,628,438
4706.jpg,611,475,48,0,0,611,475
4750.jpg,605,223,48,0,377,605,600
4710.jpg,500,274,48,0,81,500,355
14400.jpg,300,298,48,33,12,333,310
9195.jpg,396,275,48,69,67,465,342
4759.jpg,800,530,48,0,0,800,530
4758.jpg,597,440,48,122,103,719,543
4749.jpg,800,388,48,0,80,800,468
4745.jpg,383,293,48,0,271,383,564
4744.jpg,762,560,48,38,0,800,560
14411.jpg,512,196,48,206,230,718,426
4724.jpg,375,500,48,0,0,375,500
4786.jpg,467,480,48,106,0,573,480
4698.jpg,546,384,48,74,8,620,392
4785.jpg,500,375,48,0,0,500,375
4725.jpg,500,500,48,0,0,500,500
4748.jpg,307,260,48,220,28,527,288
9076.jpg,324,362,48,36,67,360,429
4755.jpg,500,528,48,158,22,658,550
4739.jpg,380,403,48,260,109,640,512
4738.jpg,623,307,48,81,146,704,453
15921.jpg,115,65,48,223,295,338,360
4776.jpg,800,600,48,0,0,800,600
9122.jpg,234,322,48,69,99,303,421
14350.jpg,288,173,48,355,38,643,211
4736.jpg,500,329,48,0,26,500,355
4780.jpg,538,454,48,168,112,706,566
4713.jpg,187,221,48,8,87,195,308
4734.jpg,418,390,48,42,50,460,440
4703.jpg,450,429,48,0,0,450,429
4732.jpg,474,339,48,26,36,500,375
4751.jpg,326,313,48,0,47,326,360
14009.jpg,265,228,48,25,29,290,257
4700.jpg,569,427,48,0,0,569,427
4708.jpg,480,375,48,0,0,480,375
4761.jpg,650,435,48,0,0,650,435
4718.jpg,500,333,48,0,0,500,333
4760.jpg,708,487,48,56,46,764,533
15779.jpg,584,385,48,16,61,600,446
14683.jpg,638,397,48,18,6,656,403
4707.jpg,640,403,48,0,45,640,448
4731.jpg,485,463,48,15,37,500,500
14737.jpg,775,482,48,15,118,790,600
4695.jpg,700,442,48,0,23,700,465
13883.jpg,416,195,48,60,103,476,298
4756.jpg,640,380,48,0,100,640,480
4726.jpg,335,215,48,0,40,335,255
4733.jpg,407,209,48,0,98,407,307
4764.jpg,285,273,48,154,28,439,301
4696.jpg,742,428,48,18,160,760,588
4777.jpg,719,596,48,0,0,719,596
4788.jpg,360,507,48,0,0,360,507
4702.jpg,640,480,48,0,0,640,480
4716.jpg,454,317,48,46,50,500,367
4720.jpg,500,375,48,0,0,500,375
4771.jpg,468,502,48,126,33,594,535
4783.jpg,83,85,48,232,59,315,144
14701.jpg,179,209,48,0,72,179,281
15982.jpg,396,590,48,45,37,441,627
4742.jpg,800,600,48,0,0,800,600
4693.jpg,442,359,48,165,106,607,465
4721.jpg,500,375,48,0,0,500,375
4773.jpg,469,466,48,162,0,631,466
13687.jpg,343,298,48,228,75,571,373
4737.jpg,480,399,48,0,80,480,479
4728.jpg,454,334,48,21,11,475,345
4729.jpg,440,335,48,13,66,453,401
4705.jpg,580,435,48,0,0,580,435
4701.jpg,549,429,48,151,28,700,457
4767.jpg,646,444,48,47,78,693,522
4704.jpg,279,229,48,286,100,565,329
9097.jpg,318,156,48,84,154,402,310
14882.jpg,120,108,48,328,24,448,132
4911.jpg,800,419,49,0,120,800,539
4916.jpg,620,156,49,20,84,640,240
4891.jpg,300,187,49,0,14,300,201
4875.jpg,238,74,49,8,48,246,122
4958.jpg,331,181,49,158,0,489,181
4829.jpg,300,87,49,0,72,300,159
14005.jpg,630,149,49,8,173,638,322
4806.jpg,275,103,49,22,86,297,189
4903.jpg,312,142,49,8,58,320,200
4828.jpg,163,70,49,15,85,178,155
4920.jpg,157,75,49,3,14,160,89
4796.jpg,552,137,49,0,24,552,161
4792.jpg,360,93,49,0,177,360,270
4926.jpg,273,111,49,7,60,280,171
4948.jpg,291,142,49,59,0,350,142
4948.jpg,290,158,49,17,105,307,263
4834.jpg,403,140,49,17,150,420,290
4846.jpg,640,156,49,0,213,640,369
4869.jpg,123,115,49,0,11,123,126
4836.jpg,320,70,49,0,48,320,118
4856.jpg,320,242,49,0,0,320,242
4793.jpg,448,156,49,0,26,448,182
4804.jpg,136,74,49,110,80,246,154
4835.jpg,309,97,49,0,55,309,152
4888.jpg,345,146,49,0,154,345,300
4892.jpg,213,103,49,12,0,225,103
4961.jpg,480,91,49,155,323,635,414
4818.jpg,204,152,49,196,25,400,177
4821.jpg,150,58,49,0,34,150,92
4847.jpg,314,56,49,6,84,320,140
4909.jpg,320,180,49,0,36,320,216
4827.jpg,326,81,49,106,58,432,139
4904.jpg,630,182,49,10,116,640,298
4858.jpg,631,121,49,9,212,640,333
4862.jpg,370,78,49,0,99,370,177
4977.jpg,249,103,49,8,111,257,214
4813.jpg,320,186,49,0,32,320,218
4913.jpg,158,43,49,39,104,197,147
13857.jpg,154,80,49,128,0,282,80
4893.jpg,237,149,49,10,173,247,322
4795.jpg,280,121,49,0,31,280,152
4838.jpg,306,172,49,14,26,320,198
4960.jpg,200,150,49,0,0,200,150
4854.jpg,325,211,49,21,46,346,257
4928.jpg,461,177,49,7,183,468,360
13947.jpg,507,270,49,293,130,800,400
4902.jpg,104,58,49,76,60,180,118
4923.jpg,157,28,49,3,46,160,74
4918.jpg,350,201,49,0,58,350,259
4852.jpg,302,134,49,2,119,304,253
4971.jpg,292,134,49,50,11,342,145
4956.jpg,418,263,49,32,88,450,351
4803.jpg,426,61,49,0,116,426,177
4855.jpg,320,88,49,0,108,320,196
4965.jpg,400,257,49,0,3,400,260
4843.jpg,156,132,49,4,3,160,135
4934.jpg,138,131,49,96,48,234,179
4794.jpg,400,199,49,0,28,400,227
4887.jpg,347,155,49,153,110,500,265
4925.jpg,153,312,49,7,6,160,318
16266.jpg,377,256,49,206,135,583,391
4845.jpg,275,170,49,9,70,284,240
4886.jpg,320,208,49,0,6,320,214
11577.jpg,319,227,49,129,85,448,312
4853.jpg,276,70,49,108,40,384,110
4867.jpg,625,371,49,33,61,658,432
4849.jpg,269,121,49,10,56,279,177
4899.jpg,254,154,49,61,43,315,197
4851.jpg,187,68,49,9,52,196,120
4799.jpg,120,75,49,0,39,120,114
4972.jpg,190,126,49,130,108,320,234
4973.jpg,496,188,49,32,8,528,196
4978.jpg,593,340,49,7,33,600,373
4919.jpg,314,206,49,0,0,314,206
4864.jpg,471,332,49,93,70,564,402
4826.jpg,222,52,49,98,34,320,86
4809.jpg,468,360,49,0,0,468,360
4812.jpg,134,49,49,0,22,134,71
4914.jpg,608,444,49,64,22,672,466
4839.jpg,220,110,49,0,21,220,131
4882.jpg,617,130,49,0,86,617,216
4805.jpg,408,171,49,168,135,576,306
4863.jpg,507,254,49,73,226,580,480
4953.jpg,322,166,49,188,71,510,237
4901.jpg,417,153,49,24,45,441,198
4924.jpg,180,134,49,0,106,180,240
4957.jpg,384,288,49,0,0,384,288
4878.jpg,217,102,49,7,8,224,110
4922.jpg,168,32,49,19,52,187,84
4831.jpg,289,75,49,0,40,289,115
12130.jpg,434,231,49,14,107,448,338
16251.jpg,532,425,49,58,13,590,438
4807.jpg,274,83,49,48,73,322,156
4938.jpg,239,96,49,20,98,259,194
4976.jpg,341,111,49,35,175,376,286
4936.jpg,313,107,49,1,106,314,213
4840.jpg,223,78,49,0,51,223,129
4894.jpg,344,137,49,230,49,574,186
4988.jpg,494,236,49,108,218,602,454
4872.jpg,492,90,49,0,141,492,231
4876.jpg,400,163,49,0,56,400,219
4817.jpg,240,132,49,38,26,278,158
4900.jpg,480,157,49,0,77,480,234
4908.jpg,176,75,49,1,73,177,148
13988.jpg,520,174,49,126,226,646,400
4896.jpg,563,210,49,100,188,663,398
4819.jpg,636,363,49,0,65,636,428
4820.jpg,280,72,49,0,82,280,154
4830.jpg,341,246,49,30,0,371,246
4825.jpg,150,66,49,0,33,150,99
4880.jpg,203,106,49,0,39,203,145
4915.jpg,363,101,49,0,163,363,264
4885.jpg,450,93,49,0,88,450,181
4816.jpg,222,39,49,16,87,238,126
4810.jpg,389,89,49,11,101,400,190
4842.jpg,327,88,49,47,113,374,201
4865.jpg,420,142,49,0,152,420,294
4929.jpg,320,68,49,0,88,320,156
4815.jpg,241,241,49,95,11,336,252
4939.jpg,272,80,49,4,40,276,120
4857.jpg,405,64,49,0,66,405,130
4837.jpg,301,80,49,0,30,301,110
13757.jpg,516,200,49,12,4,528,204
14519.jpg,615,233,49,76,0,691,233
4798.jpg,182,150,49,0,0,182,150
4822.jpg,180,63,49,0,136,180,199
4877.jpg,138,94,49,138,86,276,180
